@RELATION dados_arvore

@ATTRIBUTE heading {2,1,10,3,8,5,4}
@ATTRIBUTE day NUMERIC
@ATTRIBUTE locations NUMERIC
@ATTRIBUTE types NUMERIC
@ATTRIBUTE sensor_id NUMERIC

@DATA
10,7,8,2,140
10,7,8,2,140
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,54
10,7,2,2,141
10,7,2,2,141
10,7,2,2,141
10,7,2,2,141
10,7,2,2,141
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,5,2,130
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,8,2,140
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,54
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,1,2,2,141
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,2,2,54
10,4,2,2,54
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,4,2,2,141
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,5,2,130
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,3,8,2,140
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,5,2,130
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,8,2,140
10,4,2,2,54
10,4,2,2,54
10,4,2,2,54
10,4,2,2,54
10,4,2,2,141
10,4,2,2,141
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,67
2,6,5,3,79
2,6,5,3,79
2,6,5,3,79
2,6,5,3,79
2,6,5,3,79
2,6,5,15,96
2,6,5,15,96
2,6,5,15,96
2,6,5,15,96
2,6,5,15,96
2,6,5,15,96
2,6,5,15,96
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,9,101
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,57
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,43,58
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,65,93
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,67,88
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,66,68
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,13,100
2,6,5,4,62
2,6,5,4,71
2,6,5,4,71
2,6,5,4,71
2,6,5,4,71
2,6,5,4,75
2,6,5,4,75
2,6,5,4,75
2,6,5,4,75
2,6,5,4,75
2,6,5,4,75
2,6,5,4,75
2,6,5,4,86
2,6,5,4,86
2,6,5,4,146
2,6,5,4,146
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,46,139
2,6,5,9,108
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,42,137
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,91
2,6,2,25,126
2,6,2,25,126
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,3,67
2,2,5,15,96
2,2,5,15,96
2,2,5,15,96
2,2,5,15,96
2,2,5,15,96
2,2,5,9,101
2,2,5,9,101
2,2,5,9,101
2,2,5,9,101
2,2,5,9,101
2,2,5,9,101
2,2,5,9,101
2,2,5,9,101
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,57
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,43,58
2,2,5,65,93
2,2,5,65,93
2,2,5,65,93
2,2,5,65,93
2,2,5,65,93
2,2,5,65,93
2,2,5,65,93
2,2,5,65,93
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,67,88
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,66,68
2,2,5,13,100
2,2,5,13,100
2,2,5,13,100
2,2,5,13,100
2,2,5,13,100
2,2,5,13,100
2,2,5,13,100
2,2,5,13,100
2,2,5,4,62
2,2,5,4,71
2,2,5,4,75
2,2,5,4,75
2,2,5,4,75
2,2,5,4,75
2,2,5,4,75
2,2,5,4,75
2,2,5,4,75
2,2,5,4,75
2,2,5,46,139
2,2,5,46,139
2,2,5,46,139
2,2,5,46,139
2,2,5,46,139
2,2,2,42,137
2,2,2,42,137
2,2,2,42,137
2,2,2,42,137
2,2,2,42,137
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,2,2,25,91
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,67
2,7,5,3,79
2,7,5,3,79
2,7,5,3,79
2,7,5,15,96
2,7,5,15,96
2,7,5,15,96
2,7,5,15,96
2,7,5,15,96
2,7,5,15,96
2,7,5,9,101
2,7,5,9,101
2,7,5,9,101
2,7,5,9,101
2,7,5,9,101
2,7,5,9,101
2,7,5,9,101
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,57
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,43,58
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,65,93
2,7,5,67,88
2,7,5,67,88
2,7,5,67,88
2,7,5,67,88
2,7,5,67,88
2,7,5,67,88
2,7,5,67,88
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,66,68
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,13,100
2,7,5,4,62
2,7,5,4,62
2,7,5,4,62
2,7,5,4,62
2,7,5,4,71
2,7,5,4,75
2,7,5,4,75
2,7,5,4,75
2,7,5,4,75
2,7,5,4,75
2,7,5,4,75
2,7,5,4,86
2,7,5,4,146
2,7,5,4,146
2,7,5,4,146
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,46,139
2,7,5,9,108
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,42,137
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,91
2,7,2,25,126
2,7,2,25,126
2,7,2,25,126
2,7,2,25,144
2,7,2,25,144
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,67
2,1,5,3,79
2,1,5,3,79
2,1,5,15,96
2,1,5,15,96
2,1,5,15,96
2,1,5,15,96
2,1,5,15,96
2,1,5,15,96
2,1,5,9,101
2,1,5,9,101
2,1,5,9,101
2,1,5,9,101
2,1,5,9,101
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,57
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,43,58
2,1,5,65,93
2,1,5,65,93
2,1,5,65,93
2,1,5,65,93
2,1,5,65,93
2,1,5,65,93
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,67,88
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,66,68
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,13,100
2,1,5,4,62
2,1,5,4,62
2,1,5,4,62
2,1,5,4,62
2,1,5,4,71
2,1,5,4,71
2,1,5,4,71
2,1,5,4,75
2,1,5,4,75
2,1,5,4,75
2,1,5,4,75
2,1,5,4,75
2,1,5,4,75
2,1,5,4,75
2,1,5,4,75
2,1,5,4,86
2,1,5,4,146
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,5,46,139
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,42,137
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,91
2,1,2,25,126
2,1,2,25,126
2,1,2,25,144
2,1,2,25,144
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,67
2,4,5,3,79
2,4,5,3,79
2,4,5,3,79
2,4,5,3,79
2,4,5,3,79
2,4,5,3,79
2,4,5,3,79
2,4,5,3,79
2,4,5,15,96
2,4,5,15,96
2,4,5,9,101
2,4,5,9,101
2,4,5,9,101
2,4,5,9,101
2,4,5,9,101
2,4,5,9,101
2,4,5,9,101
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,57
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,43,58
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,65,93
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,67,88
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,66,68
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,13,100
2,4,5,4,62
2,4,5,4,62
2,4,5,4,62
2,4,5,4,62
2,4,5,4,62
2,4,5,4,62
2,4,5,4,62
2,4,5,4,71
2,4,5,4,71
2,4,5,4,75
2,4,5,4,75
2,4,5,4,75
2,4,5,4,75
2,4,5,4,75
2,4,5,4,75
2,4,5,4,75
2,4,5,4,75
2,4,5,4,86
2,4,5,4,146
2,4,5,4,146
2,4,5,4,146
2,4,5,4,146
2,4,5,4,146
2,4,5,46,139
2,4,5,46,139
2,4,5,46,139
2,4,5,46,139
2,4,5,46,139
2,4,5,46,139
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,5,9,108
2,4,2,68,145
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,42,137
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,91
2,4,2,25,126
2,4,2,25,126
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,3,67
2,3,5,15,96
2,3,5,15,96
2,3,5,9,101
2,3,5,9,101
2,3,5,9,101
2,3,5,9,101
2,3,5,9,101
2,3,5,9,101
2,3,5,9,101
2,3,5,9,101
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,57
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,43,58
2,3,5,65,93
2,3,5,65,93
2,3,5,65,93
2,3,5,65,93
2,3,5,65,93
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,67,88
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,66,68
2,3,5,13,100
2,3,5,13,100
2,3,5,13,100
