@RELATION dados_arvore

@ATTRIBUTE heading {Personalneeds,Goingout,Moving,Domesticwork,Cooking,Leisure,Educational}
@ATTRIBUTE day NUMERIC
@ATTRIBUTE locations NUMERIC
@ATTRIBUTE types NUMERIC
@ATTRIBUTE sensor_id NUMERIC

@DATA
Domesticwork,4,2,22,90
Domesticwork,4,2,22,90
Domesticwork,4,2,22,90
Domesticwork,4,2,22,90
Domesticwork,4,2,22,90
Domesticwork,4,2,9,95
Domesticwork,4,2,9,95
Domesticwork,4,2,9,105
Domesticwork,4,2,9,105
Domesticwork,4,2,9,120
Domesticwork,4,2,9,120
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Domesticwork,3,2,3,53
Domesticwork,3,2,3,53
Domesticwork,3,2,3,53
Domesticwork,3,2,3,53
Domesticwork,3,2,3,55
Domesticwork,3,2,3,55
Domesticwork,3,2,3,55
Domesticwork,3,2,3,72
Domesticwork,3,2,3,72
Domesticwork,3,2,3,73
Domesticwork,3,2,3,73
Domesticwork,3,2,3,73
Domesticwork,3,2,3,80
Domesticwork,3,2,3,133
Domesticwork,3,2,63,60
Domesticwork,3,2,63,60
Domesticwork,3,2,4,52
Domesticwork,3,2,4,84
Domesticwork,3,2,4,84
Domesticwork,3,2,4,84
Domesticwork,3,2,4,84
Domesticwork,3,2,4,84
Domesticwork,3,2,4,84
Domesticwork,3,2,4,84
Domesticwork,3,2,9,120
Domesticwork,3,2,9,120
Domesticwork,3,2,9,120
Domesticwork,4,2,3,53
Domesticwork,4,2,3,53
Domesticwork,4,2,3,53
Domesticwork,4,2,3,53
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,55
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,59
Domesticwork,4,2,3,61
Domesticwork,4,2,3,61
Domesticwork,4,2,3,66
Domesticwork,4,2,3,66
Domesticwork,4,2,3,66
Domesticwork,4,2,3,66
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,72
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,73
Domesticwork,4,2,3,80
Domesticwork,4,2,3,80
Domesticwork,4,2,3,80
Domesticwork,4,2,3,80
Domesticwork,4,2,3,80
Domesticwork,4,2,3,80
Domesticwork,4,2,3,83
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,63,60
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,31,70
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,52
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,84
Domesticwork,4,2,4,135
Domesticwork,4,2,4,135
Domesticwork,4,2,4,135
Domesticwork,4,2,28,98
Domesticwork,4,2,22,90
Domesticwork,4,2,9,95
Domesticwork,4,2,9,105
Domesticwork,4,2,9,120
Domesticwork,4,2,9,120
Domesticwork,4,2,9,120
Domesticwork,4,2,23,142
Domesticwork,4,2,23,142
Educational,6,3,10,76
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,4,82
Educational,6,7,9,92
Educational,6,7,9,92
Educational,6,7,9,92
Educational,6,7,9,92
Educational,6,7,9,92
Educational,6,7,9,92
Educational,6,7,9,92
Educational,6,7,9,92
Educational,2,5,10,64
Educational,2,7,4,82
Educational,2,7,4,82
Educational,2,7,4,82
Educational,2,7,9,92
Educational,2,7,9,92
Educational,2,7,9,92
Educational,7,3,10,76
Educational,7,3,10,76
Educational,7,3,10,76
Educational,7,7,4,82
Educational,7,7,4,82
Educational,7,7,4,82
Educational,7,7,4,82
Educational,7,7,9,92
Educational,7,7,9,92
Educational,7,7,9,92
Educational,1,5,10,64
Educational,1,5,10,64
Educational,1,5,10,64
Educational,1,5,10,64
Educational,1,3,10,76
Educational,1,7,4,82
Educational,1,7,4,82
Educational,1,7,4,82
Educational,1,7,9,92
Educational,1,7,9,92
Educational,1,7,9,92
Educational,1,7,9,92
Educational,4,5,10,64
Educational,4,3,10,76
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Educational,3,3,10,76
Educational,3,3,10,76
Educational,3,7,4,82
Educational,3,7,4,82
Educational,3,7,9,92
Educational,3,7,9,92
Educational,3,7,9,92
Educational,4,5,10,64
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,4,82
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Educational,4,7,9,92
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,11,81
Goingout,6,8,9,104
Goingout,6,8,9,104
Goingout,6,8,9,104
Goingout,6,8,9,104
Goingout,6,8,9,104
Goingout,2,8,11,81
Goingout,2,8,11,81
Goingout,7,8,11,81
Goingout,7,8,11,81
Goingout,7,8,11,81
Goingout,7,8,11,81
Goingout,7,8,9,104
Goingout,1,8,11,81
Goingout,1,8,9,104
Goingout,4,8,11,81
Goingout,4,8,11,81
Goingout,4,8,9,104
Goingout,4,8,9,104
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,11,81
Goingout,3,8,9,104
Goingout,4,8,11,81
Goingout,4,8,11,81
Goingout,4,8,11,81
Goingout,4,8,11,81
Goingout,4,8,11,81
Goingout,4,8,11,81
Goingout,4,8,9,104
Leisure,6,3,20,56
Leisure,6,3,9,97
Leisure,6,3,9,107
Leisure,6,3,9,107
Leisure,6,3,9,107
Leisure,7,3,20,56
Leisure,7,3,9,107
Leisure,7,3,9,107
Leisure,3,3,9,107
Leisure,4,3,9,97
Leisure,4,3,9,97
Leisure,4,3,9,107
Leisure,4,3,9,107
Leisure,4,3,9,107
Moving,6,5,2,130
Moving,6,5,2,130
Moving,6,5,2,130
Moving,6,5,2,130
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,8,2,140
Moving,6,2,2,54
Moving,6,2,2,54
Moving,6,2,2,54
Moving,6,2,2,54
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,6,2,2,141
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,5,2,130
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,8,2,140
Moving,2,2,2,54
Moving,2,2,2,54
Moving,2,2,2,141
Moving,2,2,2,141
Moving,7,5,2,130
Moving,7,5,2,130
Moving,7,5,2,130
Moving,7,5,2,130
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,8,2,140
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,54
Moving,7,2,2,141
Moving,7,2,2,141
Moving,7,2,2,141
Moving,7,2,2,141
Moving,7,2,2,141
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,5,2,130
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,8,2,140
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,54
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,1,2,2,141
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,2,2,54
Moving,4,2,2,54
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,4,2,2,141
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,5,2,130
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,3,8,2,140
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,5,2,130
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,8,2,140
Moving,4,2,2,54
Moving,4,2,2,54
Moving,4,2,2,54
Moving,4,2,2,54
Moving,4,2,2,141
Moving,4,2,2,141
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,67
Personalneeds,6,5,3,79
Personalneeds,6,5,3,79
Personalneeds,6,5,3,79
Personalneeds,6,5,3,79
Personalneeds,6,5,3,79
Personalneeds,6,5,15,96
Personalneeds,6,5,15,96
Personalneeds,6,5,15,96
Personalneeds,6,5,15,96
Personalneeds,6,5,15,96
Personalneeds,6,5,15,96
Personalneeds,6,5,15,96
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,9,101
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,57
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,43,58
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,65,93
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,67,88
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,66,68
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,13,100
Personalneeds,6,5,4,62
Personalneeds,6,5,4,71
Personalneeds,6,5,4,71
Personalneeds,6,5,4,71
Personalneeds,6,5,4,71
Personalneeds,6,5,4,75
Personalneeds,6,5,4,75
Personalneeds,6,5,4,75
Personalneeds,6,5,4,75
Personalneeds,6,5,4,75
Personalneeds,6,5,4,75
Personalneeds,6,5,4,75
Personalneeds,6,5,4,86
Personalneeds,6,5,4,86
Personalneeds,6,5,4,146
Personalneeds,6,5,4,146
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,46,139
Personalneeds,6,5,9,108
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,42,137
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,91
Personalneeds,6,2,25,126
Personalneeds,6,2,25,126
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,3,67
Personalneeds,2,5,15,96
Personalneeds,2,5,15,96
Personalneeds,2,5,15,96
Personalneeds,2,5,15,96
Personalneeds,2,5,15,96
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,9,101
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,57
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,43,58
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,65,93
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,67,88
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,66,68
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,13,100
Personalneeds,2,5,4,62
Personalneeds,2,5,4,71
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,4,75
Personalneeds,2,5,46,139
Personalneeds,2,5,46,139
Personalneeds,2,5,46,139
Personalneeds,2,5,46,139
Personalneeds,2,5,46,139
